feature,grid_value,species,mean_count
Pinfish_R,1.8835,Spotted Seatrout (Adult),0.066715
Pinfish_R,1.8835,Spotted Seatrout (Recruit),0.267748
Pinfish_R,1.8835,Gray Snapper (Recruit),0.033826
Pinfish_R,1.8835,Gray Snapper (Sub-adult),0.055861
Pinfish_R,1.8835,Gag Grouper (Sub-adult),0.012562
Pinfish_R,1.8835,Red Drum (Recruit),0.02115
Pinfish_R,1.8835,Red Drum (Sub-adult),0.187924
Pinfish_R,2.0284,Sheepshead (Adult),0.175842
Pinfish_R,2.0284,Sheepshead (Recruit),0.01717
Pinfish_R,2.0284,Blue Crab (Recruit),0.242319
Pinfish_R,2.0284,Common Snook (Adult),0.38163
Pinfish_R,2.0284,Common Snook (Sub-adult),0.007111
Pinfish_R,2.0284,Spotted Seatrout (Adult),0.066211
Pinfish_R,2.0284,Spotted Seatrout (Recruit),0.267818
Pinfish_R,2.0284,Gray Snapper (Recruit),0.034142
Pinfish_R,2.0284,Gray Snapper (Sub-adult),0.055922
Pinfish_R,2.0284,Gag Grouper (Sub-adult),0.012536
Pinfish_R,2.0284,Red Drum (Recruit),0.021032
Pinfish_R,2.0284,Red Drum (Sub-adult),0.187534
Pinfish_R,2.1733,Sheepshead (Adult),0.176107
Pinfish_R,2.1733,Sheepshead (Recruit),0.017546
Pinfish_R,2.1733,Blue Crab (Recruit),0.241027
Pinfish_R,2.1733,Common Snook (Adult),0.383536
Pinfish_R,2.1733,Common Snook (Sub-adult),0.007088
Pinfish_R,2.1733,Spotted Seatrout (Adult),0.065699
Pinfish_R,2.1733,Spotted Seatrout (Recruit),0.267917
Pinfish_R,2.1733,Gray Snapper (Recruit),0.034441
Pinfish_R,2.1733,Gray Snapper (Sub-adult),0.055947
Pinfish_R,2.1733,Gag Grouper (Sub-adult),0.01251
Pinfish_R,2.1733,Red Drum (Recruit),0.020898
Pinfish_R,2.1733,Red Drum (Sub-adult),0.187104
Pinfish_R,2.3182,Sheepshead (Adult),0.176314
Pinfish_R,2.3182,Sheepshead (Recruit),0.017905
Pinfish_R,2.3182,Blue Crab (Recruit),0.239732
Pinfish_R,2.3182,Common Snook (Adult),0.385402
Pinfish_R,2.3182,Common Snook (Sub-adult),0.007067
Pinfish_R,2.3182,Spotted Seatrout (Adult),0.065183
Pinfish_R,2.3182,Spotted Seatrout (Recruit),0.26797
Pinfish_R,2.3182,Gray Snapper (Recruit),0.034708
Pinfish_R,2.3182,Gray Snapper (Sub-adult),0.055931
Pinfish_R,2.3182,Gag Grouper (Sub-adult),0.012477
Pinfish_R,2.3182,Red Drum (Recruit),0.02076
Pinfish_R,2.3182,Red Drum (Sub-adult),0.186655
Pinfish_R,2.4631,Sheepshead (Adult),0.176464
Pinfish_R,2.4631,Sheepshead (Recruit),0.018275
Pinfish_R,2.4631,Blue Crab (Recruit),0.238597
Pinfish_R,2.4631,Common Snook (Adult),0.387157
Pinfish_R,2.4631,Common Snook (Sub-adult),0.007042
Pinfish_R,2.4631,Spotted Seatrout (Adult),0.064708
Pinfish_R,2.4631,Spotted Seatrout (Recruit),0.268001
Pinfish_R,2.4631,Gray Snapper (Recruit),0.034957
Pinfish_R,2.4631,Gray Snapper (Sub-adult),0.055893
Pinfish_R,2.4631,Gag Grouper (Sub-adult),0.01244
Pinfish_R,2.4631,Red Drum (Recruit),0.020631
Pinfish_R,2.4631,Red Drum (Sub-adult),0.186217
Pinfish_R,2.6079,Sheepshead (Adult),0.176552
Pinfish_R,2.6079,Sheepshead (Recruit),0.018649
Pinfish_R,2.6079,Blue Crab (Recruit),0.237489
Pinfish_R,2.6079,Common Snook (Adult),0.388877
Pinfish_R,2.6079,Common Snook (Sub-adult),0.007021
Pinfish_R,2.6079,Spotted Seatrout (Adult),0.064222
Pinfish_R,2.6079,Spotted Seatrout (Recruit),0.268067
Pinfish_R,2.6079,Gray Snapper (Recruit),0.035179
Pinfish_R,2.6079,Gray Snapper (Sub-adult),0.05582
Pinfish_R,2.6079,Gag Grouper (Sub-adult),0.012401
Pinfish_R,2.6079,Red Drum (Recruit),0.020507
Pinfish_R,2.6079,Red Drum (Sub-adult),0.185728
Pinfish_R,2.7528,Sheepshead (Adult),0.176583
Pinfish_R,2.7528,Sheepshead (Recruit),0.019016
Pinfish_R,2.7528,Blue Crab (Recruit),0.23646
Pinfish_R,2.7528,Common Snook (Adult),0.390564
Pinfish_R,2.7528,Common Snook (Sub-adult),0.006989
Pinfish_R,2.7528,Spotted Seatrout (Adult),0.063761
Pinfish_R,2.7528,Spotted Seatrout (Recruit),0.267996
Pinfish_R,2.7528,Gray Snapper (Recruit),0.035387
Pinfish_R,2.7528,Gray Snapper (Sub-adult),0.055715
Pinfish_R,2.7528,Gag Grouper (Sub-adult),0.01236
Pinfish_R,2.7528,Red Drum (Recruit),0.020387
Pinfish_R,2.7528,Red Drum (Sub-adult),0.185264
n_projects,-0.0,Sheepshead (Adult),298.79239
n_projects,-0.0,Sheepshead (Recruit),28.645926
n_projects,-0.0,Blue Crab (Recruit),457.446476
n_projects,-0.0,Common Snook (Adult),626.171083
n_projects,-0.0,Common Snook (Sub-adult),12.124351
n_projects,-0.0,Spotted Seatrout (Adult),125.898108
n_projects,-0.0,Spotted Seatrout (Recruit),463.623108
n_projects,-0.0,Gray Snapper (Recruit),52.165802
n_projects,-0.0,Gray Snapper (Sub-adult),94.387272
n_projects,-0.0,Gag Grouper (Sub-adult),22.779649
n_projects,-0.0,Red Drum (Recruit),37.86923
n_projects,-0.0,Red Drum (Sub-adult),340.029175
n_projects,0.0994,Sheepshead (Adult),299.464214
n_projects,0.0994,Sheepshead (Recruit),28.70176
n_projects,0.0994,Blue Crab (Recruit),457.022854
n_projects,0.0994,Common Snook (Adult),626.003531
n_projects,0.0994,Common Snook (Sub-adult),12.085412
n_projects,0.0994,Spotted Seatrout (Adult),126.318869
n_projects,0.0994,Spotted Seatrout (Recruit),465.969309
n_projects,0.0994,Gray Snapper (Recruit),52.106767
n_projects,0.0994,Gray Snapper (Sub-adult),94.608394
n_projects,0.0994,Gag Grouper (Sub-adult),23.002465
n_projects,0.0994,Red Drum (Recruit),37.858382
n_projects,0.0994,Red Drum (Sub-adult),340.03022
n_projects,0.1988,Sheepshead (Adult),300.153983
n_projects,0.1988,Sheepshead (Recruit),28.751984
n_projects,0.1988,Blue Crab (Recruit),456.611826
n_projects,0.1988,Common Snook (Adult),625.904253
n_projects,0.1988,Common Snook (Sub-adult),12.022586
n_projects,0.1988,Spotted Seatrout (Adult),126.74526
n_projects,0.1988,Spotted Seatrout (Recruit),468.154909
n_projects,0.1988,Gray Snapper (Recruit),52.040779
n_projects,0.1988,Gray Snapper (Sub-adult),94.826357
n_projects,0.1988,Gag Grouper (Sub-adult),23.220323
n_projects,0.1988,Red Drum (Recruit),37.869521
n_projects,0.1988,Red Drum (Sub-adult),339.979641
n_projects,0.2982,Sheepshead (Adult),300.879068
n_projects,0.2982,Sheepshead (Recruit),28.790766
n_projects,0.2982,Blue Crab (Recruit),456.119024
n_projects,0.2982,Common Snook (Adult),625.84234
n_projects,0.2982,Common Snook (Sub-adult),11.960214
n_projects,0.2982,Spotted Seatrout (Adult),127.172045
n_projects,0.2982,Spotted Seatrout (Recruit),470.285513
n_projects,0.2982,Gray Snapper (Recruit),51.979518
n_projects,0.2982,Gray Snapper (Sub-adult),95.015957
n_projects,0.2982,Gag Grouper (Sub-adult),23.428984
n_projects,0.2982,Red Drum (Recruit),37.835206
n_projects,0.2982,Red Drum (Sub-adult),339.992168
n_projects,0.3977,Sheepshead (Adult),301.697057
n_projects,0.3977,Sheepshead (Recruit),28.817355
n_projects,0.3977,Blue Crab (Recruit),455.730831
n_projects,0.3977,Common Snook (Adult),625.887163
n_projects,0.3977,Common Snook (Sub-adult),11.918285
n_projects,0.3977,Spotted Seatrout (Adult),127.643009
n_projects,0.3977,Spotted Seatrout (Recruit),472.334089
n_projects,0.3977,Gray Snapper (Recruit),51.924139
n_projects,0.3977,Gray Snapper (Sub-adult),95.220346
n_projects,0.3977,Gag Grouper (Sub-adult),23.641628
n_projects,0.3977,Red Drum (Recruit),37.816086
n_projects,0.3977,Red Drum (Sub-adult),340.013664
n_projects,0.4971,Sheepshead (Adult),302.58339
n_projects,0.4971,Sheepshead (Recruit),28.85627
n_projects,0.4971,Blue Crab (Recruit),455.252464
n_projects,0.4971,Common Snook (Adult),625.970337
n_projects,0.4971,Common Snook (Sub-adult),11.871546
n_projects,0.4971,Spotted Seatrout (Adult),128.154387
n_projects,0.4971,Spotted Seatrout (Recruit),474.215919
n_projects,0.4971,Gray Snapper (Recruit),51.870604
n_projects,0.4971,Gray Snapper (Sub-adult),95.415946
n_projects,0.4971,Gag Grouper (Sub-adult),23.845514
n_projects,0.4971,Red Drum (Recruit),37.835343
n_projects,0.4971,Red Drum (Sub-adult),340.127674
n_projects,0.5965,Sheepshead (Adult),303.519578
n_projects,0.5965,Sheepshead (Recruit),28.877347
n_projects,0.5965,Blue Crab (Recruit),454.725136
n_projects,0.5965,Common Snook (Adult),626.132027
n_projects,0.5965,Common Snook (Sub-adult),11.813392
n_projects,0.5965,Spotted Seatrout (Adult),128.731359
n_projects,0.5965,Spotted Seatrout (Recruit),476.063963
n_projects,0.5965,Gray Snapper (Recruit),51.801919
n_projects,0.5965,Gray Snapper (Sub-adult),95.622044
n_projects,0.5965,Gag Grouper (Sub-adult),24.054473
n_projects,0.5965,Red Drum (Recruit),37.829927
n_projects,0.5965,Red Drum (Sub-adult),340.251419
n_projects,0.6959,Sheepshead (Adult),304.501592
n_projects,0.6959,Sheepshead (Recruit),28.904664
n_projects,0.6959,Blue Crab (Recruit),454.183971
n_projects,0.6959,Common Snook (Adult),626.297859
n_projects,0.6959,Common Snook (Sub-adult),11.762504
n_projects,0.6959,Spotted Seatrout (Adult),129.318022
n_projects,0.6959,Spotted Seatrout (Recruit),477.788609
n_projects,0.6959,Gray Snapper (Recruit),51.741244
n_projects,0.6959,Gray Snapper (Sub-adult),95.846731
n_projects,0.6959,Gag Grouper (Sub-adult),24.259466
n_projects,0.6959,Red Drum (Recruit),37.817297
n_projects,0.6959,Red Drum (Sub-adult),340.348015
n_projects,0.7953,Sheepshead (Adult),305.496139
n_projects,0.7953,Sheepshead (Recruit),28.923207
n_projects,0.7953,Blue Crab (Recruit),453.587364
n_projects,0.7953,Common Snook (Adult),626.474665
n_projects,0.7953,Common Snook (Sub-adult),11.700144
n_projects,0.7953,Spotted Seatrout (Adult),129.871124
n_projects,0.7953,Spotted Seatrout (Recruit),479.355076
n_projects,0.7953,Gray Snapper (Recruit),51.666524
n_projects,0.7953,Gray Snapper (Sub-adult),96.073687
n_projects,0.7953,Gag Grouper (Sub-adult),24.453834
n_projects,0.7953,Red Drum (Recruit),37.795651
n_projects,0.7953,Red Drum (Sub-adult),340.508492
n_projects,0.8947,Sheepshead (Adult),306.590708
n_projects,0.8947,Sheepshead (Recruit),28.948859
n_projects,0.8947,Blue Crab (Recruit),453.01696
n_projects,0.8947,Common Snook (Adult),626.837362
n_projects,0.8947,Common Snook (Sub-adult),11.640088
n_projects,0.8947,Spotted Seatrout (Adult),130.422825
n_projects,0.8947,Spotted Seatrout (Recruit),480.838367
n_projects,0.8947,Gray Snapper (Recruit),51.607602
n_projects,0.8947,Gray Snapper (Sub-adult),96.335615
n_projects,0.8947,Gag Grouper (Sub-adult),24.64332
n_projects,0.8947,Red Drum (Recruit),37.76268
n_projects,0.8947,Red Drum (Sub-adult),340.685509
n_projects,0.9942,Sheepshead (Adult),307.719604
n_projects,0.9942,Sheepshead (Recruit),28.962
n_projects,0.9942,Blue Crab (Recruit),452.457024
n_projects,0.9942,Common Snook (Adult),627.18891
n_projects,0.9942,Common Snook (Sub-adult),11.587551
n_projects,0.9942,Spotted Seatrout (Adult),130.9804
n_projects,0.9942,Spotted Seatrout (Recruit),482.315542
n_projects,0.9942,Gray Snapper (Recruit),51.552799
n_projects,0.9942,Gray Snapper (Sub-adult),96.600096
n_projects,0.9942,Gag Grouper (Sub-adult),24.828102
n_projects,0.9942,Red Drum (Recruit),37.722602
n_projects,0.9942,Red Drum (Sub-adult),340.881374
n_projects,1.0936,Sheepshead (Adult),308.890188
n_projects,1.0936,Sheepshead (Recruit),28.973517
n_projects,1.0936,Blue Crab (Recruit),451.966827
n_projects,1.0936,Common Snook (Adult),627.453979
n_projects,1.0936,Common Snook (Sub-adult),11.522952
n_projects,1.0936,Spotted Seatrout (Adult),131.532839
n_projects,1.0936,Spotted Seatrout (Recruit),483.575226
n_projects,1.0936,Gray Snapper (Recruit),51.481239
n_projects,1.0936,Gray Snapper (Sub-adult),96.858038
n_projects,1.0936,Gag Grouper (Sub-adult),25.00621
n_projects,1.0936,Red Drum (Recruit),37.695602
n_projects,1.0936,Red Drum (Sub-adult),341.102451
n_projects,1.193,Sheepshead (Adult),310.077666
n_projects,1.193,Sheepshead (Recruit),28.976616
n_projects,1.193,Blue Crab (Recruit),451.52776
n_projects,1.193,Common Snook (Adult),627.796736
n_projects,1.193,Common Snook (Sub-adult),11.476166
n_projects,1.193,Spotted Seatrout (Adult),132.093828
n_projects,1.193,Spotted Seatrout (Recruit),484.741819
n_projects,1.193,Gray Snapper (Recruit),51.416483
n_projects,1.193,Gray Snapper (Sub-adult),97.134933
n_projects,1.193,Gag Grouper (Sub-adult),25.188303
n_projects,1.193,Red Drum (Recruit),37.682006
n_projects,1.193,Red Drum (Sub-adult),341.349667
n_projects,1.2924,Sheepshead (Adult),311.252747
n_projects,1.2924,Sheepshead (Recruit),28.980617
n_projects,1.2924,Blue Crab (Recruit),451.113113
n_projects,1.2924,Common Snook (Adult),628.144577
n_projects,1.2924,Common Snook (Sub-adult),11.416681
n_projects,1.2924,Spotted Seatrout (Adult),132.622433
n_projects,1.2924,Spotted Seatrout (Recruit),485.809288
n_projects,1.2924,Gray Snapper (Recruit),51.357113
n_projects,1.2924,Gray Snapper (Sub-adult),97.410438
n_projects,1.2924,Gag Grouper (Sub-adult),25.355893
n_projects,1.2924,Red Drum (Recruit),37.692873
n_projects,1.2924,Red Drum (Sub-adult),341.592037
n_projects,1.3918,Sheepshead (Adult),312.426645
n_projects,1.3918,Sheepshead (Recruit),28.99172
n_projects,1.3918,Blue Crab (Recruit),450.709217
n_projects,1.3918,Common Snook (Adult),628.386124
n_projects,1.3918,Common Snook (Sub-adult),11.359004
n_projects,1.3918,Spotted Seatrout (Adult),133.168087
n_projects,1.3918,Spotted Seatrout (Recruit),486.858492
n_projects,1.3918,Gray Snapper (Recruit),51.297952
n_projects,1.3918,Gray Snapper (Sub-adult),97.693059
n_projects,1.3918,Gag Grouper (Sub-adult),25.526928
n_projects,1.3918,Red Drum (Recruit),37.70167
n_projects,1.3918,Red Drum (Sub-adult),341.865158
n_projects,1.4912,Sheepshead (Adult),313.604247
n_projects,1.4912,Sheepshead (Recruit),28.991849
n_projects,1.4912,Blue Crab (Recruit),450.355488
n_projects,1.4912,Common Snook (Adult),628.680311
n_projects,1.4912,Common Snook (Sub-adult),11.307072
n_projects,1.4912,Spotted Seatrout (Adult),133.700855
n_projects,1.4912,Spotted Seatrout (Recruit),487.725203
n_projects,1.4912,Gray Snapper (Recruit),51.259178
n_projects,1.4912,Gray Snapper (Sub-adult),97.974839
n_projects,1.4912,Gag Grouper (Sub-adult),25.695135
n_projects,1.4912,Red Drum (Recruit),37.707249
n_projects,1.4912,Red Drum (Sub-adult),342.180603
n_projects,1.5906,Sheepshead (Adult),314.795482
n_projects,1.5906,Sheepshead (Recruit),29.002258
n_projects,1.5906,Blue Crab (Recruit),450.050018
n_projects,1.5906,Common Snook (Adult),629.018785
n_projects,1.5906,Common Snook (Sub-adult),11.25701
n_projects,1.5906,Spotted Seatrout (Adult),134.231707
n_projects,1.5906,Spotted Seatrout (Recruit),488.530138
n_projects,1.5906,Gray Snapper (Recruit),51.228347
n_projects,1.5906,Gray Snapper (Sub-adult),98.25331
n_projects,1.5906,Gag Grouper (Sub-adult),25.856289
n_projects,1.5906,Red Drum (Recruit),37.696175
n_projects,1.5906,Red Drum (Sub-adult),342.513828
n_projects,1.6901,Sheepshead (Adult),316.005733
n_projects,1.6901,Sheepshead (Recruit),29.014789
n_projects,1.6901,Blue Crab (Recruit),449.713669
n_projects,1.6901,Common Snook (Adult),629.378374
n_projects,1.6901,Common Snook (Sub-adult),11.209092
n_projects,1.6901,Spotted Seatrout (Adult),134.741993
n_projects,1.6901,Spotted Seatrout (Recruit),489.221956
n_projects,1.6901,Gray Snapper (Recruit),51.180038
n_projects,1.6901,Gray Snapper (Sub-adult),98.512352
n_projects,1.6901,Gag Grouper (Sub-adult),26.008433
n_projects,1.6901,Red Drum (Recruit),37.699064
n_projects,1.6901,Red Drum (Sub-adult),342.888542
n_projects,1.7895,Sheepshead (Adult),317.207798
n_projects,1.7895,Sheepshead (Recruit),29.00788
n_projects,1.7895,Blue Crab (Recruit),449.361294
n_projects,1.7895,Common Snook (Adult),629.646563
n_projects,1.7895,Common Snook (Sub-adult),11.152463
n_projects,1.7895,Spotted Seatrout (Adult),135.272156
n_projects,1.7895,Spotted Seatrout (Recruit),489.831318
n_projects,1.7895,Gray Snapper (Recruit),51.127504
n_projects,1.7895,Gray Snapper (Sub-adult),98.777102
n_projects,1.7895,Gag Grouper (Sub-adult),26.160013
n_projects,1.7895,Red Drum (Recruit),37.712517
n_projects,1.7895,Red Drum (Sub-adult),343.296703
n_projects,1.8889,Sheepshead (Adult),318.496894
n_projects,1.8889,Sheepshead (Recruit),29.013565
n_projects,1.8889,Blue Crab (Recruit),449.103458
n_projects,1.8889,Common Snook (Adult),629.921768
n_projects,1.8889,Common Snook (Sub-adult),11.111031
n_projects,1.8889,Spotted Seatrout (Adult),135.824411
n_projects,1.8889,Spotted Seatrout (Recruit),490.404238
n_projects,1.8889,Gray Snapper (Recruit),51.07222
n_projects,1.8889,Gray Snapper (Sub-adult),99.071054
n_projects,1.8889,Gag Grouper (Sub-adult),26.30032
n_projects,1.8889,Red Drum (Recruit),37.721995
n_projects,1.8889,Red Drum (Sub-adult),343.795193
Acres_Restored,0.0,Sheepshead (Adult),303.157366
Acres_Restored,0.0,Sheepshead (Recruit),28.956417
Acres_Restored,0.0,Blue Crab (Recruit),460.219883
Acres_Restored,0.0,Common Snook (Adult),668.8759
Acres_Restored,0.0,Common Snook (Sub-adult),12.067942
Acres_Restored,0.0,Spotted Seatrout (Adult),128.115112
Acres_Restored,0.0,Spotted Seatrout (Recruit),475.864664
Acres_Restored,0.0,Gray Snapper (Recruit),52.016894
Acres_Restored,0.0,Gray Snapper (Sub-adult),96.449983
Acres_Restored,0.0,Gag Grouper (Sub-adult),23.142714
Acres_Restored,0.0,Red Drum (Recruit),38.126051
Acres_Restored,0.0,Red Drum (Sub-adult),342.838272
Acres_Restored,10.9957,Sheepshead (Adult),303.351497
Acres_Restored,10.9957,Sheepshead (Recruit),28.921263
Acres_Restored,10.9957,Blue Crab (Recruit),459.980167
Acres_Restored,10.9957,Common Snook (Adult),666.979256
Acres_Restored,10.9957,Common Snook (Sub-adult),12.043339
Acres_Restored,10.9957,Spotted Seatrout (Adult),128.18659
Acres_Restored,10.9957,Spotted Seatrout (Recruit),476.071447
Acres_Restored,10.9957,Gray Snapper (Recruit),51.95112
Acres_Restored,10.9957,Gray Snapper (Sub-adult),96.498313
Acres_Restored,10.9957,Gag Grouper (Sub-adult),23.143913
Acres_Restored,10.9957,Red Drum (Recruit),38.153345
Acres_Restored,10.9957,Red Drum (Sub-adult),342.347466
Acres_Restored,21.9914,Sheepshead (Adult),303.527032
Acres_Restored,21.9914,Sheepshead (Recruit),28.876603
Acres_Restored,21.9914,Blue Crab (Recruit),459.687481
Acres_Restored,21.9914,Common Snook (Adult),665.016426
Acres_Restored,21.9914,Common Snook (Sub-adult),12.005096
Acres_Restored,21.9914,Spotted Seatrout (Adult),128.308399
Acres_Restored,21.9914,Spotted Seatrout (Recruit),476.239183
Acres_Restored,21.9914,Gray Snapper (Recruit),51.883025
Acres_Restored,21.9914,Gray Snapper (Sub-adult),96.535131
Acres_Restored,21.9914,Gag Grouper (Sub-adult),23.14176
Acres_Restored,21.9914,Red Drum (Recruit),38.18
Acres_Restored,21.9914,Red Drum (Sub-adult),341.847343
Acres_Restored,32.9871,Sheepshead (Adult),303.713767
Acres_Restored,32.9871,Sheepshead (Recruit),28.830198
Acres_Restored,32.9871,Blue Crab (Recruit),459.423733
Acres_Restored,32.9871,Common Snook (Adult),663.089621
Acres_Restored,32.9871,Common Snook (Sub-adult),11.982501
Acres_Restored,32.9871,Spotted Seatrout (Adult),128.388407
Acres_Restored,32.9871,Spotted Seatrout (Recruit),476.413969
Acres_Restored,32.9871,Gray Snapper (Recruit),51.829102
Acres_Restored,32.9871,Gray Snapper (Sub-adult),96.585836
Acres_Restored,32.9871,Gag Grouper (Sub-adult),23.141259
Acres_Restored,32.9871,Red Drum (Recruit),38.2102
Acres_Restored,32.9871,Red Drum (Sub-adult),341.344475
Acres_Restored,43.9828,Sheepshead (Adult),303.889503
Acres_Restored,43.9828,Sheepshead (Recruit),28.782622
Acres_Restored,43.9828,Blue Crab (Recruit),459.116409
Acres_Restored,43.9828,Common Snook (Adult),661.226822
Acres_Restored,43.9828,Common Snook (Sub-adult),11.949782
Acres_Restored,43.9828,Spotted Seatrout (Adult),128.483282
Acres_Restored,43.9828,Spotted Seatrout (Recruit),476.601534
Acres_Restored,43.9828,Gray Snapper (Recruit),51.763228
Acres_Restored,43.9828,Gray Snapper (Sub-adult),96.629261
Acres_Restored,43.9828,Gag Grouper (Sub-adult),23.138964
Acres_Restored,43.9828,Red Drum (Recruit),38.258533
Acres_Restored,43.9828,Red Drum (Sub-adult),340.832741
Acres_Restored,54.9786,Sheepshead (Adult),304.093635
Acres_Restored,54.9786,Sheepshead (Recruit),28.75376
Acres_Restored,54.9786,Blue Crab (Recruit),458.819614
Acres_Restored,54.9786,Common Snook (Adult),659.360527
Acres_Restored,54.9786,Common Snook (Sub-adult),11.920382
Acres_Restored,54.9786,Spotted Seatrout (Adult),128.584414
Acres_Restored,54.9786,Spotted Seatrout (Recruit),476.867701
Acres_Restored,54.9786,Gray Snapper (Recruit),51.699402
Acres_Restored,54.9786,Gray Snapper (Sub-adult),96.673444
Acres_Restored,54.9786,Gag Grouper (Sub-adult),23.137598
Acres_Restored,54.9786,Red Drum (Recruit),38.277824
Acres_Restored,54.9786,Red Drum (Sub-adult),340.332012
Acres_Restored,65.9743,Sheepshead (Adult),304.276809
Acres_Restored,65.9743,Sheepshead (Recruit),28.710976
Acres_Restored,65.9743,Blue Crab (Recruit),458.567501
Acres_Restored,65.9743,Common Snook (Adult),657.478361
Acres_Restored,65.9743,Common Snook (Sub-adult),11.891336
Acres_Restored,65.9743,Spotted Seatrout (Adult),128.686127
Acres_Restored,65.9743,Spotted Seatrout (Recruit),477.040705
Acres_Restored,65.9743,Gray Snapper (Recruit),51.637746
Acres_Restored,65.9743,Gray Snapper (Sub-adult),96.717118
Acres_Restored,65.9743,Gag Grouper (Sub-adult),23.132338
Acres_Restored,65.9743,Red Drum (Recruit),38.300484
Acres_Restored,65.9743,Red Drum (Sub-adult),339.837543
Acres_Restored,76.97,Sheepshead (Adult),304.477799
Acres_Restored,76.97,Sheepshead (Recruit),28.654482
Acres_Restored,76.97,Blue Crab (Recruit),458.280994
Acres_Restored,76.97,Common Snook (Adult),655.647575
Acres_Restored,76.97,Common Snook (Sub-adult),11.86872
Acres_Restored,76.97,Spotted Seatrout (Adult),128.772488
Acres_Restored,76.97,Spotted Seatrout (Recruit),477.194624
Acres_Restored,76.97,Gray Snapper (Recruit),51.570198
Acres_Restored,76.97,Gray Snapper (Sub-adult),96.761175
Acres_Restored,76.97,Gag Grouper (Sub-adult),23.126288
Acres_Restored,76.97,Red Drum (Recruit),38.328946
Acres_Restored,76.97,Red Drum (Sub-adult),339.351398
Acres_Restored,87.9657,Sheepshead (Adult),304.681037
Acres_Restored,87.9657,Sheepshead (Recruit),28.633765
Acres_Restored,87.9657,Blue Crab (Recruit),457.918873
Acres_Restored,87.9657,Common Snook (Adult),653.866886
Acres_Restored,87.9657,Common Snook (Sub-adult),11.836958
Acres_Restored,87.9657,Spotted Seatrout (Adult),128.880831
Acres_Restored,87.9657,Spotted Seatrout (Recruit),477.350548
Acres_Restored,87.9657,Gray Snapper (Recruit),51.504711
Acres_Restored,87.9657,Gray Snapper (Sub-adult),96.814125
Acres_Restored,87.9657,Gag Grouper (Sub-adult),23.122352
Acres_Restored,87.9657,Red Drum (Recruit),38.370111
Acres_Restored,87.9657,Red Drum (Sub-adult),338.869686
Acres_Restored,98.9614,Sheepshead (Adult),304.874987
Acres_Restored,98.9614,Sheepshead (Recruit),28.57839
Acres_Restored,98.9614,Blue Crab (Recruit),457.664623
Acres_Restored,98.9614,Common Snook (Adult),652.001728
Acres_Restored,98.9614,Common Snook (Sub-adult),11.803481
Acres_Restored,98.9614,Spotted Seatrout (Adult),128.996296
Acres_Restored,98.9614,Spotted Seatrout (Recruit),477.46809
Acres_Restored,98.9614,Gray Snapper (Recruit),51.432401
Acres_Restored,98.9614,Gray Snapper (Sub-adult),96.850491
Acres_Restored,98.9614,Gag Grouper (Sub-adult),23.112101
Acres_Restored,98.9614,Red Drum (Recruit),38.410875
Acres_Restored,98.9614,Red Drum (Sub-adult),338.374096
Acres_Restored,109.9571,Sheepshead (Adult),305.053828
Acres_Restored,109.9571,Sheepshead (Recruit),28.535397
Acres_Restored,109.9571,Blue Crab (Recruit),457.274643
Acres_Restored,109.9571,Common Snook (Adult),650.206055
Acres_Restored,109.9571,Common Snook (Sub-adult),11.773855
